group,metric,value,radar_x,radar_y
pol,pol_linemins,1,-0.3826834323650897,-0.9238795325112867
pol,pol_monmins,0.25,-0.23096988312782168,-0.09567085809127246
pol,pol_monmins,0.5,-0.46193976625564337,-0.19134171618254492
pol,pol_monmins,0.75,-0.692909649383465,-0.2870125742738174
pol,pol_monmins,1,-0.9238795325112867,-0.38268343236508984
pol,pol_monagncs,0.25,-0.23096988312782168,0.09567085809127242
pol,pol_monagncs,0.5,-0.46193976625564337,0.19134171618254484
pol,pol_monagncs,0.75,-0.692909649383465,0.28701257427381727
pol,pol_monagncs,1,-0.9238795325112867,0.38268343236508967
pol,pol_natstds,0.25,-0.09567085809127258,0.23096988312782163
pol,pol_natstds,0.5,-0.19134171618254517,0.46193976625564326
pol,pol_natstds,0.75,-0.28701257427381777,0.6929096493834649
pol,pol_natstds,1,-0.38268343236509034,0.9238795325112865
pro,pro_eproc_funcs,0.25,0.12499999999999999,0.21650635094610968
pro,pro_eproc_funcs,0.5,0.24999999999999997,0.43301270189221935
pro,pro_eproc_funcs,0.75,0.37499999999999994,0.649519052838329
pro,pro_eproc_funcs,1,0.49999999999999994,0.8660254037844387
pro,pro_cpb_roles,0.25,0.25,2.7755575615628914e-17
pro,pro_cpb_roles,0.5,0.5,5.551115123125783e-17
pro,pro_cpb_roles,0.75,0.75,8.326672684688674e-17
pro,pro_cpb_roles,1,1,1.1102230246251565e-16
pro,pro_sme_support,0.25,0.12499999999999999,-0.21650635094610968
pro,pro_sme_support,0.5,0.24999999999999997,-0.43301270189221935
pro,pro_sme_support,0.75,0.37499999999999994,-0.649519052838329
pro,pro_sme_support,1,0.49999999999999994,-0.8660254037844387
pro,pro_admin_efctvns,0.25,-0.12499999999999994,-0.2165063509461097
pro,pro_admin_efctvns,0.5,-0.2499999999999999,-0.4330127018922194
pro,pro_admin_efctvns,0.75,-0.37499999999999983,-0.6495190528383291
pro,pro_admin_efctvns,1,-0.4999999999999998,-0.8660254037844388
pro,pro_transparency,0.25,-0.25,8.040613248383183e-17
pro,pro_transparency,0.5,-0.5,1.6081226496766366e-16
pro,pro_transparency,0.75,-0.75,2.412183974514955e-16
pro,pro_transparency,1,-1,3.216245299353273e-16
pro,pro_integrity,0.25,-0.12499999999999992,0.2165063509461097
pro,pro_integrity,0.5,-0.24999999999999983,0.4330127018922194
pro,pro_integrity,0.75,-0.3749999999999998,0.6495190528383291
pro,pro_integrity,1,-0.49999999999999967,0.8660254037844388
reg,reg_ria_use,0.25,0.0855050358314172,0.23492315519647708
reg,reg_ria_use,0.5,0.1710100716628344,0.46984631039295416
reg,reg_ria_use,0.75,0.2565151074942516,0.7047694655894312
reg,reg_ria_use,1,0.3420201433256688,0.9396926207859083
reg,reg_ria_primary,0.25,0.21650635094610965,0.125
reg,reg_ria_primary,0.5,0.4330127018922193,0.25
reg,reg_ria_primary,0.75,0.649519052838329,0.375
reg,reg_ria_primary,1,0.8660254037844386,0.5
reg,reg_ria_secondary,0.25,0.24620193825305203,-0.04341204441673252
reg,reg_ria_secondary,0.5,0.49240387650610407,-0.08682408883346504
reg,reg_ria_secondary,0.75,0.7386058147591561,-0.13023613325019756
reg,reg_ria_secondary,1,0.9848077530122081,-0.17364817766693008
reg,reg_eval_primary,0.25,0.16069690242163487,-0.19151111077974448
reg,reg_eval_primary,0.5,0.32139380484326974,-0.38302222155948895
reg,reg_eval_primary,0.75,0.4820907072649046,-0.5745333323392334
reg,reg_eval_primary,1,0.6427876096865395,-0.7660444431189779
reg,reg_eval_secondary,0.25,1.5308084989341915e-17,-0.25
reg,reg_eval_secondary,0.5,3.061616997868383e-17,-0.5
reg,reg_eval_secondary,0.75,4.592425496802574e-17,-0.75
reg,reg_eval_secondary,1,6.123233995736766e-17,-1
reg,reg_engmnt_primary,0.25,-0.16069690242163473,-0.1915111107797446
reg,reg_engmnt_primary,0.5,-0.32139380484326946,-0.3830222215594892
reg,reg_engmnt_primary,0.75,-0.4820907072649042,-0.5745333323392338
reg,reg_engmnt_primary,1,-0.6427876096865389,-0.7660444431189783
reg,reg_engmnt_secondary,0.25,-0.246201938253052,-0.04341204441673267
reg,reg_engmnt_secondary,0.5,-0.492403876506104,-0.08682408883346535
reg,reg_engmnt_secondary,0.75,-0.738605814759156,-0.130236133250198
reg,reg_engmnt_secondary,1,-0.984807753012208,-0.1736481776669307
reg,reg_ria_qual,0.25,-0.2165063509461097,0.12499999999999994
reg,reg_ria_qual,0.5,-0.4330127018922194,0.2499999999999999
reg,reg_ria_qual,0.75,-0.6495190528383291,0.37499999999999983
reg,reg_ria_qual,1,-0.8660254037844388,0.4999999999999998
reg,reg_ria_check,0.25,-0.08550503583141733,0.23492315519647705
reg,reg_ria_check,0.5,-0.17101007166283466,0.4698463103929541
reg,reg_ria_check,0.75,-0.256515107494252,0.7047694655894312
reg,reg_ria_check,1,-0.3420201433256693,0.9396926207859082
tax,tax_adminbudget,0.25,0.12499999999999999,0.21650635094610968
tax,tax_adminbudget,0.5,0.24999999999999997,0.43301270189221935
tax,tax_adminbudget,0.75,0.37499999999999994,0.649519052838329
tax,tax_adminbudget,1,0.49999999999999994,0.8660254037844387
tax,tax_debt_total,0.25,0.25,2.7755575615628914e-17
tax,tax_debt_total,0.5,0.5,5.551115123125783e-17
tax,tax_debt_total,0.75,0.75,8.326672684688674e-17
tax,tax_debt_total,1,1,1.1102230246251565e-16
tax,tax_timetopay,0.25,0.12499999999999999,-0.21650635094610968
tax,tax_timetopay,0.5,0.24999999999999997,-0.43301270189221935
tax,tax_timetopay,0.75,0.37499999999999994,-0.649519052838329
tax,tax_timetopay,1,0.49999999999999994,-0.8660254037844387
tax,tax_ptr_online,0.25,-0.12499999999999994,-0.2165063509461097
tax,tax_ptr_online,0.5,-0.2499999999999999,-0.4330127018922194
tax,tax_ptr_online,0.75,-0.37499999999999983,-0.6495190528383291
tax,tax_ptr_online,1,-0.4999999999999998,-0.8660254037844388
tax,tax_ctr_online,0.25,-0.25,8.040613248383183e-17
tax,tax_ctr_online,0.5,-0.5,1.6081226496766366e-16
tax,tax_ctr_online,0.75,-0.75,2.412183974514955e-16
tax,tax_ctr_online,1,-1,3.216245299353273e-16
tax,tax_vatr_online,0.25,-0.12499999999999992,0.2165063509461097
tax,tax_vatr_online,0.5,-0.24999999999999983,0.4330127018922194
tax,tax_vatr_online,0.75,-0.3749999999999998,0.6495190528383291
tax,tax_vatr_online,1,-0.49999999999999967,0.8660254037844388
