group,metric,label,cc_iso3c,raw_value,value,imputed,radar_x,radar_y,data_label,hover_label
inc,inc_wmn_snrmgr,Women in senior mgmt,SVN,1,1,,6.123233995736766e-17,-1,1.00,"SVN - Women in
senior mgmt: 1.00"
inc,inc_wmn_snrmgr,Women in senior mgmt,SWE,0.9260966236609408,0.9260966236609408,,5.670706329337711e-17,-0.9260966236609408,0.93,"SWE - Women in
senior mgmt: 0.93"
inc,inc_wmn_snrmgr,Women in senior mgmt,TUR,0.43052930582897825,0.43052930582897825,,2.6362316816129505e-17,-0.43052930582897825,0.43,"TUR - Women in
senior mgmt: 0.43"
inc,inc_wmn_snrmgr,Women in senior mgmt,USA,0.7013684568884003,0.7013684568884003,,4.294643178756489e-17,-0.7013684568884003,0.70,"USA - Women in
senior mgmt: 0.70"
inc,inc_wmn_snrgovt,Women in senior government,AUS,0.6278788460298433,0.6278788460298433,,-0.5971482679605639,-0.19402523383175263,0.63,"AUS - Women in
senior government:
0.63"
inc,inc_wmn_snrgovt,Women in senior government,AUT,0.3348811436756063,0.3348811436756063,,-0.3184908938770589,-0.10348396449148081,0.33,"AUT - Women in
senior government:
0.33"
inc,inc_wmn_snrgovt,Women in senior government,BEL,0.3879827775954777,0.3879827775954777,,-0.3689935488424724,-0.11989327180179825,0.39,"BEL - Women in
senior government:
0.39"
inc,inc_wmn_snrgovt,Women in senior government,BGR,0.5218626189837795,0.5218626189837795,,-0.4963208443953784,-0.16126441799500596,0.52,"BGR - Women in
senior government:
0.52"
inc,inc_wmn_snrgovt,Women in senior government,CAN,0.9301725220176452,0.9301725220176452,,-0.8846466383435787,-0.2874391170040574,0.93,"CAN - Women in
senior government:
0.93"
inc,inc_wmn_snrgovt,Women in senior government,CHE,0.3427830596091443,0.3427830596091443,,-0.3260060625168667,-0.10592579080306624,0.34,"CHE - Women in
senior government:
0.34"
inc,inc_wmn_snrgovt,Women in senior government,CHL,0.7072824522873031,0.7072824522873031,,-0.6726655851090556,-0.21856229757996462,0.71,"CHL - Women in
senior government:
0.71"
inc,inc_wmn_snrgovt,Women in senior government,CZE,0.26599687670997424,0.26599687670997424,,-0.25297806290917957,-0.08219755535403972,0.27,"CZE - Women in
senior government:
0.27"
inc,inc_wmn_snrgovt,Women in senior government,DEU,0.44151263040337785,0.44151263040337785,,-0.41990346417174623,-0.1364349060258289,0.44,"DEU - Women in
senior government:
0.44"
inc,inc_wmn_snrgovt,Women in senior government,DNK,0.4944918809312364,0.4944918809312364,,-0.47028972561469956,-0.15280639478818508,0.49,"DNK - Women in
senior government:
0.49"
inc,inc_wmn_snrgovt,Women in senior government,ESP,0.459065390463203,0.459065390463203,,-0.43659713100560826,-0.1418590071825007,0.46,"ESP - Women in
senior government:
0.46"
inc,inc_wmn_snrgovt,Women in senior government,EST,0.3155962749223908,0.3155962749223908,,-0.3001498937834165,-0.09752461231244682,0.32,"EST - Women in
senior government:
0.32"
inc,inc_wmn_snrgovt,Women in senior government,FIN,0.7239376279774158,0.7239376279774158,,-0.6885055984791779,-0.22370902991250993,0.72,"FIN - Women in
senior government:
0.72"
inc,inc_wmn_snrgovt,Women in senior government,FRA,0.39433540285827945,0.39433540285827945,,-0.3750352544942412,-0.1218563409668996,0.39,"FRA - Women in
senior government:
0.39"
inc,inc_wmn_snrgovt,Women in senior government,GBR,0.35005315679490306,0.35005315679490306,,-0.33292033581948166,-0.10817237438422318,0.35,"GBR - Women in
senior government:
0.35"
inc,inc_wmn_snrgovt,Women in senior government,GRC,0.7002417584511516,0.7002417584511516,,-0.6659694873569446,-0.21638660353240285,0.70,"GRC - Women in
senior government:
0.70"
inc,inc_wmn_snrgovt,Women in senior government,HRV,0.3662836134155853,0.3662836134155853,,-0.3483564173510273,-0.11318786130647937,0.37,"HRV - Women in
senior government:
0.37"
inc,inc_wmn_snrgovt,Women in senior government,HUN,0.06499833853067859,0.06499833853067859,,-0.061817093407960225,-0.020085591212115637,0.06,"HUN - Women in
senior government:
0.06"
inc,inc_wmn_snrgovt,Women in senior government,IRL,0.41573781316728753,0.41573781316728753,,-0.3953901562830459,-0.12847004947296867,0.42,"IRL - Women in
senior government:
0.42"
inc,inc_wmn_snrgovt,Women in senior government,ISL,0.7383588454044208,0.7383588454044208,,-0.7022209912860402,-0.22816543117703061,0.74,"ISL - Women in
senior government:
0.74"
inc,inc_wmn_snrgovt,Women in senior government,ISR,0.333162167502488,0.333162167502488,,-0.31685605038625864,-0.10295277164106166,0.33,"ISR - Women in
senior government:
0.33"
inc,inc_wmn_snrgovt,Women in senior government,ITA,0.5850484961426471,0.5850484961426471,,-0.5564141846051445,-0.18078992784158388,0.59,"ITA - Women in
senior government:
0.59"
inc,inc_wmn_snrgovt,Women in senior government,InCiSE,0.5066640736664617,0.5066640736664617,,-0.4818661688331361,-0.156567809202177,0.51,"InCiSE - Women in
senior government:
0.51"
inc,inc_wmn_snrgovt,Women in senior government,JPN,0,0,,-0,-0,0.00,"JPN - Women in
senior government:
0.00"
inc,inc_wmn_snrgovt,Women in senior government,KOR,0.16937680878221026,0.16937680878221026,,-0.16108691770159925,-0.052340312366698824,0.17,"KOR - Women in
senior government:
0.17"
inc,inc_wmn_snrgovt,Women in senior government,LTU,0.4801134539832494,0.4801134539832494,,-0.45661502897174266,-0.1483632165088784,0.48,"LTU - Women in
senior government:
0.48"
inc,inc_wmn_snrgovt,Women in senior government,LVA,0.5377531078582751,0.5377531078582751,,-0.5114335973865831,-0.16617484910615116,0.54,"LVA - Women in
senior government:
0.54"
inc,inc_wmn_snrgovt,Women in senior government,MEX,0.671109453817196,0.671109453817196,,-0.6382630192001256,-0.20738422631520256,0.67,"MEX - Women in
senior government:
0.67"
inc,inc_wmn_snrgovt,Women in senior government,NLD,0.35768611338027917,0.35768611338027917,,-0.3401797089186016,-0.11053108768643057,0.36,"NLD - Women in
senior government:
0.36"
inc,inc_wmn_snrgovt,Women in senior government,NOR,0.6936209559287115,0.6936209559287115,,-0.6596727299748746,-0.21434066303656837,0.69,"NOR - Women in
senior government:
0.69"
inc,inc_wmn_snrgovt,Women in senior government,NZL,0.6295649970870675,0.6295649970870675,,-0.5987518929109948,-0.19454628316351819,0.63,"NZL - Women in
senior government:
0.63"
inc,inc_wmn_snrgovt,Women in senior government,POL,1,1,,-0.9510565162951535,-0.3090169943749475,1.00,"POL - Women in
senior government:
1.00"
inc,inc_wmn_snrgovt,Women in senior government,PRT,0.3137503458251483,0.3137503458251483,,-0.29839431088686524,-0.0969541888509877,0.31,"PRT - Women in
senior government:
0.31"
inc,inc_wmn_snrgovt,Women in senior government,ROU,0.7387086651900894,0.7387086651900894,,-0.7025536896727294,-0.22827353143577084,0.74,"ROU - Women in
senior government:
0.74"
inc,inc_wmn_snrgovt,Women in senior government,SVK,0.40915698083875823,0.40915698083875823,,-0.3891314128143523,-0.12643646044632106,0.41,"SVK - Women in
senior government:
0.41"
inc,inc_wmn_snrgovt,Women in senior government,SVN,0.7064771144416613,0.7064771144416613,,-0.6718996633031389,-0.21831343449944798,0.71,"SVN - Women in
senior government:
0.71"
inc,inc_wmn_snrgovt,Women in senior government,SWE,0.9907922918307678,0.9907922918307678,,-0.9422994654406611,-0.3061716560714097,0.99,"SWE - Women in
senior government:
0.99"
inc,inc_wmn_snrgovt,Women in senior government,TUR,0.5270325571629564,0.5270325571629564,,-0.5012377477895277,-0.1628620167522395,0.53,"TUR - Women in
senior government:
0.53"
inc,inc_wmn_snrgovt,Women in senior government,USA,0.5264282593253339,0.5264282593253339,,-0.5006630263932738,-0.1626752784507501,0.53,"USA - Women in
senior government:
0.53"
inc,inc_ethrel,Ethic and religious minorities,AUS,0.5909091053475936,0.5909091053475936,,-0.3473276575686549,0.47805550835709926,0.59,"AUS - Ethic
and religious
minorities: 0.59"
inc,inc_ethrel,Ethic and religious minorities,AUT,0.48949578241473074,0.48949578241473074,,-0.2877184019627441,0.39601040664837867,0.49,"AUT - Ethic
and religious
minorities: 0.49"
inc,inc_ethrel,Ethic and religious minorities,BEL,0.6029411788062283,0.6029411788062283,,-0.35439993290214017,0.48778966026270254,0.60,"BEL - Ethic
and religious
minorities: 0.60"
inc,inc_ethrel,Ethic and religious minorities,BGR,0.4344919650912238,0.4344919650912238,,-0.25538796932019747,0.3515113836781664,0.43,"BGR - Ethic
and religious
minorities: 0.43"
inc,inc_ethrel,Ethic and religious minorities,CAN,0.7897924277071035,0.7897924277071035,,-0.4642283413785047,0.6389554960436937,0.79,"CAN - Ethic
and religious
minorities: 0.79"
inc,inc_ethrel,Ethic and religious minorities,CHE,0.5500000026470587,0.5500000026470587,,-0.32328189031676235,0.44495934904773654,0.55,"CHE - Ethic
and religious
minorities: 0.55"
inc,inc_ethrel,Ethic and religious minorities,CHL,0.2205882516435985,0.2205882516435985,,-0.1296585211450881,0.1784596443391286,0.22,"CHL - Ethic
and religious
minorities: 0.22"
inc,inc_ethrel,Ethic and religious minorities,CZE,0.3760504124938211,0.3760504124938211,,-0.22103688658236928,0.3042311744492103,0.38,"CZE - Ethic
and religious
minorities: 0.38"
inc,inc_ethrel,Ethic and religious minorities,DEU,0.3809298154062952,0.3809298154062952,,-0.2239049276543145,0.3081786943278045,0.38,"DEU - Ethic
and religious
minorities: 0.38"
inc,inc_ethrel,Ethic and religious minorities,DNK,0.27941174835640153,0.27941174835640153,,-0.16423410500114852,0.2260488528483451,0.28,"DNK - Ethic
and religious
minorities: 0.28"
inc,inc_ethrel,Ethic and religious minorities,ESP,0.23235291922145335,0.23235291922145335,,-0.13657361924547462,0.18797746034278512,0.23,"ESP - Ethic
and religious
minorities: 0.23"
inc,inc_ethrel,Ethic and religious minorities,EST,0.1617647019896194,0.1617647019896194,,-0.09508290617098519,0.13087039299960096,0.16,"EST - Ethic
and religious
minorities: 0.16"
inc,inc_ethrel,Ethic and religious minorities,FIN,0.8147059363840828,0.8147059363840828,,-0.4788721343616938,0.6591109479528777,0.81,"FIN - Ethic
and religious
minorities: 0.81"
inc,inc_ethrel,Ethic and religious minorities,FRA,0.09759356413180252,0.09759356413180252,,-0.05736405771533321,0.07895485192424954,0.10,"FRA - Ethic
and religious
minorities: 0.10"
inc,inc_ethrel,Ethic and religious minorities,GBR,0.5173010175452882,0.5173010175452882,,-0.3040619091090104,0.418505314401591,0.52,"GBR - Ethic
and religious
minorities: 0.52"
inc,inc_ethrel,Ethic and religious minorities,GRC,0.5066845117253852,0.5066845117253852,,-0.2978216835571942,0.4099163807724089,0.51,"GRC - Ethic
and religious
minorities: 0.51"
inc,inc_ethrel,Ethic and religious minorities,HRV,0.8147059363840828,0.8147059363840828,,-0.4788721343616938,0.6591109479528777,0.81,"HRV - Ethic
and religious
minorities: 0.81"
inc,inc_ethrel,Ethic and religious minorities,HUN,0.14915969912258994,0.14915969912258994,,-0.08767387138064094,0.12067273146602919,0.15,"HUN - Ethic
and religious
minorities: 0.15"
inc,inc_ethrel,Ethic and religious minorities,IRL,0.5147058940311418,0.5147058940311418,,-0.30253653377951767,0.41640581537614446,0.51,"IRL - Ethic
and religious
minorities: 0.51"
inc,inc_ethrel,Ethic and religious minorities,ISL,0.3382352980103806,0.3382352980103806,,-0.19880971997525143,0.2736381041878727,0.34,"ISL - Ethic
and religious
minorities: 0.34"
inc,inc_ethrel,Ethic and religious minorities,ISR,0.21606331637609816,0.21606331637609816,,-0.12699883092727332,0.17479889480927427,0.22,"ISR - Ethic
and religious
minorities: 0.22"
inc,inc_ethrel,Ethic and religious minorities,ITA,0.30709339231121535,0.30709339231121535,,-0.18050496707699917,0.248443773240026,0.31,"ITA - Ethic
and religious
minorities: 0.31"
inc,inc_ethrel,Ethic and religious minorities,InCiSE,0.4589948647922903,0.4589948647922903,,-0.269790412402886,0.37133464594779403,0.46,"InCiSE - Ethic
and religious
minorities: 0.46"
inc,inc_ethrel,Ethic and religious minorities,JPN,0.4264705827854672,0.4264705827854672,,-0.25067311909787393,0.3450219490744308,0.43,"JPN - Ethic
and religious
minorities: 0.43"
inc,inc_ethrel,Ethic and religious minorities,KOR,0.2759515660238143,0.2759515660238143,,-0.1622002608558108,0.2232495065376461,0.28,"KOR - Ethic
and religious
minorities: 0.28"
inc,inc_ethrel,Ethic and religious minorities,LTU,0.6785713813025213,0.6785713813025213,,-0.3988542505573545,0.5489757793702221,0.68,"LTU - Ethic
and religious
minorities: 0.68"
inc,inc_ethrel,Ethic and religious minorities,LVA,0.5500000026470587,0.5500000026470587,,-0.32328189031676235,0.44495934904773654,0.55,"LVA - Ethic
and religious
minorities: 0.55"
inc,inc_ethrel,Ethic and religious minorities,MEX,0,0,,-0,0,0.00,"MEX - Ethic
and religious
minorities: 0.00"
inc,inc_ethrel,Ethic and religious minorities,NLD,0.4123529446332179,0.4123529446332179,,-0.24237497959478024,0.33360053988882504,0.41,"NLD - Ethic
and religious
minorities: 0.41"
inc,inc_ethrel,Ethic and religious minorities,NOR,0.24369747209589723,0.24369747209589723,,-0.1432417801189249,0.19715539641179539,0.24,"NOR - Ethic
and religious
minorities: 0.24"
inc,inc_ethrel,Ethic and religious minorities,NZL,0.5651260643227878,0.5651260643227878,,-0.3321727662950223,0.4571965900013649,0.57,"NZL - Ethic
and religious
minorities: 0.57"
inc,inc_ethrel,Ethic and religious minorities,POL,0.9735294383910033,0.9735294383910033,,-0.5722262465588056,0.7876018601826199,0.97,"POL - Ethic
and religious
minorities: 0.97"
inc,inc_ethrel,Ethic and religious minorities,PRT,0.4705882384083045,0.4705882384083045,,-0.27660482643869583,0.3807138822252877,0.47,"PRT - Ethic
and religious
minorities: 0.47"
inc,inc_ethrel,Ethic and religious minorities,ROU,0.9610726178760436,0.9610726178760436,,-0.564904311169658,0.7775240806901391,0.96,"ROU - Ethic
and religious
minorities: 0.96"
inc,inc_ethrel,Ethic and religious minorities,SVK,0.3382352980103806,0.3382352980103806,,-0.19880971997525143,0.2736381041878727,0.34,"SVK - Ethic
and religious
minorities: 0.34"
inc,inc_ethrel,Ethic and religious minorities,SVN,1,1,,-0.5877852522924732,0.8090169943749473,1.00,"SVN - Ethic
and religious
minorities: 1.00"
inc,inc_ethrel,Ethic and religious minorities,SWE,0.27714933366382744,0.27714933366382744,,-0.16290429101028367,0.2242185209137291,0.28,"SWE - Ethic
and religious
minorities: 0.28"
inc,inc_ethrel,Ethic and religious minorities,TUR,0.3382352980103806,0.3382352980103806,,-0.19880971997525143,0.2736381041878727,0.34,"TUR - Ethic
and religious
minorities: 0.34"
inc,inc_ethrel,Ethic and religious minorities,USA,0.5458477467891308,0.5458477467891308,,-0.3208412555597273,0.44160010349367995,0.55,"USA - Ethic
and religious
minorities: 0.55"
int,int_offcorrupt,Officials corrupt,AUS,1,1,,0.1837495178165703,0.9829730996839018,1.00,"AUS - Officials
corrupt: 1.00"
int,int_offcorrupt,Officials corrupt,AUT,0.6383389538358728,,0.6383389538358728,0.11729447497087557,0.6274700201010269,0.64,"AUT - Officials
corrupt: 0.64
(imputed)"
int,int_offcorrupt,Officials corrupt,BEL,0.6206896551724138,0.6206896551724138,,0.11405142485166433,0.6101212342865597,0.62,"BEL - Officials
corrupt: 0.62"
int,int_offcorrupt,Officials corrupt,BGR,0,0,,0,0,0.00,"BGR - Officials
corrupt: 0.00"
int,int_offcorrupt,Officials corrupt,CAN,0.7866588065880507,,0.7866588065880507,0.14454817639671294,0.7732644455054951,0.79,"CAN - Officials
corrupt: 0.79
(imputed)"
int,int_offcorrupt,Officials corrupt,CHE,0.8965517241379312,0.8965517241379312,,0.1647409470079596,0.8812862273028086,0.90,"CHE - Officials
corrupt: 0.90"
int,int_offcorrupt,Officials corrupt,CHL,0.4857330350844544,0.4857330350844544,,0.08925321098434773,0.4774625071158356,0.49,"CHL - Officials
corrupt: 0.49"
int,int_offcorrupt,Officials corrupt,CZE,0.32758620689655177,0.32758620689655177,,0.06019380756060063,0.32200842920679545,0.33,"CZE - Officials
corrupt: 0.33"
int,int_offcorrupt,Officials corrupt,DEU,0.810344827586207,0.810344827586207,,0.14890047133411732,0.7965471669852309,0.81,"DEU - Officials
corrupt: 0.81"
int,int_offcorrupt,Officials corrupt,DNK,0.8335940208812939,,0.8335940208812939,0.1531724993917138,0.8194004985836526,0.83,"DNK - Officials
corrupt: 0.83
(imputed)"
int,int_offcorrupt,Officials corrupt,ESP,0.9655172413793104,0.9655172413793104,,0.1774133275470334,0.9490774755568707,0.97,"ESP - Officials
corrupt: 0.97"
int,int_offcorrupt,Officials corrupt,EST,0.4310344827586207,0.4310344827586207,,0.07920237836921135,0.4236953015878887,0.43,"EST - Officials
corrupt: 0.43"
int,int_offcorrupt,Officials corrupt,FIN,0.7551724137931034,,0.7551724137931034,0.13876256690285826,0.7423141683819809,0.76,"FIN - Officials
corrupt: 0.76
(imputed)"
int,int_offcorrupt,Officials corrupt,FRA,0.6551724137931035,0.6551724137931035,,0.12038761512120126,0.6440168584135909,0.66,"FRA - Officials
corrupt: 0.66"
int,int_offcorrupt,Officials corrupt,GBR,0.7586206896551724,0.7586206896551724,,0.13939618592981196,0.7457037307946841,0.76,"GBR - Officials
corrupt: 0.76"
int,int_offcorrupt,Officials corrupt,GRC,0.3793103448275862,0.3793103448275862,,0.06969809296490598,0.37285186539734205,0.38,"GRC - Officials
corrupt: 0.38"
int,int_offcorrupt,Officials corrupt,HRV,0.20689655172413793,0.20689655172413793,,0.038017141617221445,0.2033737447621866,0.21,"HRV - Officials
corrupt: 0.21"
int,int_offcorrupt,Officials corrupt,HUN,0.20689655172413793,0.20689655172413793,,0.038017141617221445,0.2033737447621866,0.21,"HUN - Officials
corrupt: 0.21"
int,int_offcorrupt,Officials corrupt,IRL,0.9022988505747128,,0.9022988505747128,0.1657969787195491,0.8869354979906472,0.90,"IRL - Officials
corrupt: 0.90
(imputed)"
int,int_offcorrupt,Officials corrupt,ISL,0.639865940185254,,0.639865940185254,0.11757505797628684,0.6289710066060532,0.64,"ISL - Officials
corrupt: 0.64
(imputed)"
int,int_offcorrupt,Officials corrupt,ISR,0.5978728412208623,,0.5978728412208623,0.10985884628995635,0.5876929199516923,0.60,"ISR - Officials
corrupt: 0.60
(imputed)"
int,int_offcorrupt,Officials corrupt,ITA,0.41379310344827586,0.41379310344827586,,0.07603428323444289,0.4067474895243732,0.41,"ITA - Officials
corrupt: 0.41"
int,int_offcorrupt,Officials corrupt,InCiSE,0.5445287944286697,0.5445287944286697,,0.1000569034135064,0.5352571569266876,0.54,"InCiSE - Officials
corrupt: 0.54"
int,int_offcorrupt,Officials corrupt,JPN,0.6551724137931035,0.6551724137931035,,0.12038761512120126,0.6440168584135909,0.66,"JPN - Officials
corrupt: 0.66"
int,int_offcorrupt,Officials corrupt,KOR,0.01724137931034484,0.01724137931034484,,0.003168095134768456,0.01694781206351556,0.02,"KOR - Officials
corrupt: 0.02"
int,int_offcorrupt,Officials corrupt,LTU,0.29310344827586204,0.29310344827586204,,0.053857617291063704,0.2881128050797643,0.29,"LTU - Officials
corrupt: 0.29"
int,int_offcorrupt,Officials corrupt,LVA,0.32758620689655177,0.32758620689655177,,0.06019380756060063,0.32200842920679545,0.33,"LVA - Officials
corrupt: 0.33"
int,int_offcorrupt,Officials corrupt,MEX,0.18143058412010685,0.18143058412010685,,0.033337782349248335,0.17834138365000232,0.18,"MEX - Officials
corrupt: 0.18"
int,int_offcorrupt,Officials corrupt,NLD,0.9827586206896552,0.9827586206896552,,0.18058142268180188,0.9660252876203863,0.98,"NLD - Officials
corrupt: 0.98"
int,int_offcorrupt,Officials corrupt,NOR,0.7406817950937977,,0.7406817950937977,0.13609992270399707,0.728070280002787,0.74,"NOR - Officials
corrupt: 0.74
(imputed)"
int,int_offcorrupt,Officials corrupt,NZL,0.8373434986360767,,0.8373434986360767,0.1538614641212191,0.8230861343544673,0.84,"NZL - Officials
corrupt: 0.84
(imputed)"
int,int_offcorrupt,Officials corrupt,POL,0.2241379310344828,0.2241379310344828,,0.0411852367519899,0.22032155682570215,0.22,"POL - Officials
corrupt: 0.22"
int,int_offcorrupt,Officials corrupt,PRT,0.6896551724137931,0.6896551724137931,,0.12672380539073816,0.677912482540622,0.69,"PRT - Officials
corrupt: 0.69"
int,int_offcorrupt,Officials corrupt,ROU,0.01724137931034484,0.01724137931034484,,0.003168095134768456,0.01694781206351556,0.02,"ROU - Officials
corrupt: 0.02"
int,int_offcorrupt,Officials corrupt,SVK,0.06896551724137928,0.06896551724137928,,0.012672380539073809,0.06779124825406216,0.07,"SVK - Officials
corrupt: 0.07"
int,int_offcorrupt,Officials corrupt,SVN,0.4655172413793104,0.4655172413793104,,0.08553856863874826,0.4575909257149198,0.47,"SVN - Officials
corrupt: 0.47"
int,int_offcorrupt,Officials corrupt,SWE,0.9655172413793104,0.9655172413793104,,0.1774133275470334,0.9490774755568707,0.97,"SWE - Officials
corrupt: 0.97"
int,int_offcorrupt,Officials corrupt,TUR,0.2413793103448276,0.2413793103448276,,0.04435333188675835,0.23726936888921768,0.24,"TUR - Officials
corrupt: 0.24"
int,int_offcorrupt,Officials corrupt,USA,0.6724137931034484,0.6724137931034484,,0.12355571025596972,0.6609646704771065,0.67,"USA - Officials
corrupt: 0.67"
int,int_busfav,Favour businesses,AUS,0.6851850935649035,0.6851850935649035,,0.3607034707766956,0.5825561076953799,0.69,"AUS - Favour
businesses: 0.69"
int,int_busfav,Favour businesses,AUT,0.505653710238749,0.505653710238749,,0.26619237634794446,0.42991544919024144,0.51,"AUT - Favour
businesses: 0.51"
int,int_busfav,Favour businesses,BEL,0.5813206550151676,0.5813206550151676,,0.3060258897449159,0.49424878224745894,0.58,"BEL - Favour
businesses: 0.58"
int,int_busfav,Favour businesses,BGR,0.2153683090917029,0.2153683090917029,,0.11337680477038406,0.18310982688287786,0.22,"BGR - Favour
businesses: 0.22"
int,int_busfav,Favour businesses,CAN,0.6065631853859483,0.6065631853859483,,0.3193143696045033,0.5157104141178719,0.61,"CAN - Favour
businesses: 0.61"
int,int_busfav,Favour businesses,CHE,0.9024969877833228,0.9024969877833228,,0.47510344126907317,0.7673184039577412,0.90,"CHE - Favour
businesses: 0.90"
int,int_busfav,Favour businesses,CHL,0.4563947769363873,0.4563947769363873,,0.24026088954855074,0.38803466000881137,0.46,"CHL - Favour
businesses: 0.46"
int,int_busfav,Favour businesses,CZE,0.1906918752053531,0.1906918752053531,,0.10038633630749286,0.16212949994400433,0.19,"CZE - Favour
businesses: 0.19"
int,int_busfav,Favour businesses,DEU,0.8360026921852599,0.8360026921852599,,0.4400987054183787,0.7107838144119979,0.84,"DEU - Favour
businesses: 0.84"
int,int_busfav,Favour businesses,DNK,0.7983773369042093,0.7983773369042093,,0.42029150825874634,0.6787940926141339,0.80,"DNK - Favour
businesses: 0.80"
int,int_busfav,Favour businesses,ESP,0.26175837000888724,0.26175837000888724,,0.1377980248750297,0.22255145160220863,0.26,"ESP - Favour
businesses: 0.26"
int,int_busfav,Favour businesses,EST,0.6054491037214144,0.6054491037214144,,0.3187278811842207,0.514763202796083,0.61,"EST - Favour
businesses: 0.61"
int,int_busfav,Favour businesses,FIN,0.981853284317052,0.981853284317052,,0.5168791480912611,0.8347884870987584,0.98,"FIN - Favour
businesses: 0.98"
int,int_busfav,Favour businesses,FRA,0.5499856211698376,0.5499856211698376,,0.2895301201038837,0.46760719952349195,0.55,"FRA - Favour
businesses: 0.55"
int,int_busfav,Favour businesses,GBR,0.7060862125298958,0.7060862125298958,,0.3717064920399934,0.6003265971953395,0.71,"GBR - Favour
businesses: 0.71"
int,int_busfav,Favour businesses,GRC,0.19375193322800544,0.19375193322800544,,0.10199724927088794,0.16473121371119023,0.19,"GRC - Favour
businesses: 0.19"
int,int_busfav,Favour businesses,HRV,0.06196141075110967,0.06196141075110967,,0.032618479476638915,0.05268065317457458,0.06,"HRV - Favour
businesses: 0.06"
int,int_busfav,Favour businesses,HUN,0,0,,0,0,0.00,"HUN - Favour
businesses: 0.00"
int,int_busfav,Favour businesses,IRL,0.7193206370573945,0.7193206370573945,,0.37867351876844163,0.6115787317101392,0.72,"IRL - Favour
businesses: 0.72"
int,int_busfav,Favour businesses,ISL,0.6612022984010172,0.6612022984010172,,0.3480781560467263,0.5621655242843504,0.66,"ISL - Favour
businesses: 0.66"
int,int_busfav,Favour businesses,ISR,0.4747555086322369,0.4747555086322369,,0.24992656924720766,0.4036452687211566,0.47,"ISR - Favour
businesses: 0.47"
int,int_busfav,Favour businesses,ITA,0.0783245751376062,0.0783245751376062,,0.041232575496140005,0.06659289593073449,0.08,"ITA - Favour
businesses: 0.08"
int,int_busfav,Favour businesses,InCiSE,0.4762456067801842,0.4762456067801842,,0.2507110048381311,0.4049121757004603,0.48,"InCiSE - Favour
businesses: 0.48"
int,int_busfav,Favour businesses,JPN,0.7844920638575159,0.7844920638575159,,0.41298185393663284,0.6669885955355507,0.78,"JPN - Favour
businesses: 0.78"
int,int_busfav,Favour businesses,KOR,0.263839031004605,0.263839031004605,,0.13889335174321996,0.2243204652344121,0.26,"KOR - Favour
businesses: 0.26"
int,int_busfav,Favour businesses,LTU,0.27089186397667614,0.27089186397667614,,0.1426061898591201,0.23031690468270583,0.27,"LTU - Favour
businesses: 0.27"
int,int_busfav,Favour businesses,LVA,0.1533846740647591,0.1533846740647591,,0.0807466257201494,0.13041027824815993,0.15,"LVA - Favour
businesses: 0.15"
int,int_busfav,Favour businesses,MEX,0.02366256862288137,0.02366256862288137,,0.012456737179377295,0.020118321318551638,0.02,"MEX - Favour
businesses: 0.02"
int,int_busfav,Favour businesses,NLD,0.9595231817822611,0.9595231817822611,,0.505123863916598,0.8158030512810799,0.96,"NLD - Favour
businesses: 0.96"
int,int_busfav,Favour businesses,NOR,0.8115718409735971,0.8115718409735971,,0.42723751957408823,0.6900122860713817,0.81,"NOR - Favour
businesses: 0.81"
int,int_busfav,Favour businesses,NZL,1,1,,0.5264321628773558,0.8502171357296141,1.00,"NZL - Favour
businesses: 1.00"
int,int_busfav,Favour businesses,POL,0.2484278420518296,0.2484278420518296,,0.1307804062102988,0.21121760830479555,0.25,"POL - Favour
businesses: 0.25"
int,int_busfav,Favour businesses,PRT,0.4449795515090423,0.4449795515090423,,0.23425154773710088,0.37832923974226623,0.44,"PRT - Favour
businesses: 0.44"
int,int_busfav,Favour businesses,ROU,0.09036520413523472,0.09036520413523472,,0.04757114986176539,0.07683004502948114,0.09,"ROU - Favour
businesses: 0.09"
int,int_busfav,Favour businesses,SVK,0.00926671203695686,0.00926671203695686,,0.004878295260376827,0.007878717365692598,0.01,"SVK - Favour
businesses: 0.01"
int,int_busfav,Favour businesses,SVN,0.23457962025304,0.23457962025304,,0.12349025685675663,0.19944361283208023,0.23,"SVN - Favour
businesses: 0.23"
int,int_busfav,Favour businesses,SWE,0.9297270093920758,0.9297270093920758,,0.48943820043976616,0.7904698349357907,0.93,"SWE - Favour
businesses: 0.93"
int,int_busfav,Favour businesses,TUR,0.08725909905571079,,0.08725909905571079,0.04593599624662727,0.0741891812654931,0.09,"TUR - Favour
businesses: 0.09
(imputed)"
int,int_busfav,Favour businesses,USA,0.7128592176653533,0.7128592176653533,,0.37527201978263175,0.6060851222218903,0.71,"USA - Favour
businesses: 0.71"
int,int_embezzlefund,Officials embezzle,AUS,0.8927159770809652,0.8927159770809652,,0.7124027287789216,0.53798156823814,0.89,"AUS - Officials
embezzle: 0.89"
int,int_embezzlefund,Officials embezzle,AUT,0.8237476766330143,0.8237476766330143,,0.6573648368852174,0.49641888157599384,0.82,"AUT - Officials
embezzle: 0.82"
int,int_embezzlefund,Officials embezzle,BEL,0.7884972218297475,0.7884972218297475,,0.629234366682747,0.4751757365634237,0.79,"BEL - Officials
embezzle: 0.79"
